producto,fecha,CostesModelo,CostesEmpresa,Coste_Total_XGB,Coste_Total_STCK2,Coste_Total_XGB2
46,2019-12-27,196.0,1586.0,219.0,182.0,202.0
46,2019-12-28,75.0,292.0,114.0,69.0,120.0
46,2019-12-30,155.0,810.0,167.0,177.0,150.0
46,2019-12-31,133.0,1287.0,148.0,111.0,138.0
46,2020-01-02,182.0,2295.0,176.0,186.0,190.0
46,2020-01-03,210.0,2193.0,217.0,195.0,195.0
46,2020-01-04,109.0,258.0,103.0,85.0,101.0
46,2020-01-07,163.0,698.0,151.0,144.0,191.0
46,2020-01-08,150.0,609.0,179.0,141.0,201.0
46,2020-01-09,173.0,1278.0,191.0,190.0,199.0
46,2020-01-10,441.0,743.0,417.0,457.0,554.0
46,2020-01-11,134.0,183.0,123.0,97.0,138.0
46,2020-01-13,440.0,295.0,449.0,420.0,485.0
46,2020-01-14,305.0,299.0,271.0,263.0,281.0
46,2020-01-15,304.0,388.0,331.0,354.0,373.0
46,2020-01-16,426.0,980.0,406.0,424.0,451.0
46,2020-01-17,201.0,870.0,208.0,194.0,200.0
46,2020-01-18,121.0,217.0,99.0,48.0,77.0
46,2020-01-20,314.0,847.0,251.0,254.0,305.0
46,2020-01-21,177.0,633.0,196.0,174.0,421.0
46,2020-01-22,192.0,851.0,275.0,235.0,224.0
46,2020-01-23,218.0,1734.0,226.0,203.0,208.0
46,2020-01-24,287.0,2385.0,211.0,220.0,247.0
46,2020-01-25,124.0,289.0,64.0,52.0,37.0
46,2020-01-27,219.0,569.0,274.0,230.0,206.0
46,2020-01-28,135.0,546.0,152.0,124.0,167.0
46,2020-01-29,146.0,616.0,130.0,130.0,155.0
48,2019-11-15,116.0,1219.0,103.0,109.0,128.0
48,2019-11-16,79.0,251.0,80.0,78.0,50.0
48,2019-11-18,110.0,837.0,85.0,81.0,108.0
48,2019-11-19,94.0,688.0,100.0,103.0,103.0
48,2019-11-20,130.0,873.0,122.0,119.0,89.0
48,2019-11-21,103.0,1362.0,88.0,97.0,104.0
48,2019-11-22,94.0,1956.0,100.0,94.0,100.0
48,2019-11-23,94.0,225.0,83.0,82.0,100.0
48,2019-11-25,85.0,809.0,69.0,78.0,78.0
48,2019-11-26,94.0,560.0,96.0,100.0,94.0
48,2019-11-27,92.0,844.0,99.0,97.0,103.0
48,2019-11-28,151.0,1082.0,163.0,148.0,190.0
48,2019-11-29,94.0,1742.0,97.0,97.0,105.0
48,2019-11-30,67.0,257.0,80.0,80.0,79.0
48,2019-12-02,185.0,735.0,209.0,210.0,195.0
48,2019-12-03,102.0,662.0,103.0,98.0,87.0
48,2019-12-04,106.0,975.0,100.0,99.0,106.0
48,2019-12-05,139.0,952.0,157.0,148.0,195.0
48,2019-12-06,157.0,1221.0,146.0,180.0,120.0
48,2019-12-07,65.0,242.0,54.0,52.0,66.0
48,2019-12-09,221.0,340.0,194.0,219.0,235.0
48,2019-12-10,99.0,304.0,102.0,108.0,116.0
48,2019-12-11,189.0,369.0,208.0,194.0,224.0
48,2019-12-12,137.0,406.0,122.0,132.0,111.0
48,2019-12-13,159.0,688.0,177.0,165.0,201.0
48,2019-12-14,56.0,249.0,58.0,48.0,59.0
48,2019-12-16,111.0,512.0,111.0,117.0,96.0
48,2019-12-17,80.0,534.0,83.0,84.0,70.0
48,2019-12-18,98.0,884.0,113.0,107.0,138.0
48,2019-12-19,195.0,1353.0,212.0,205.0,202.0
48,2019-12-20,95.0,1534.0,93.0,96.0,112.0
48,2019-12-21,182.0,207.0,183.0,189.0,170.0
48,2019-12-23,134.0,359.0,128.0,140.0,135.0
48,2019-12-24,91.0,390.0,93.0,96.0,99.0
48,2019-12-26,121.0,1202.0,127.0,129.0,103.0
48,2019-12-27,108.0,998.0,109.0,106.0,135.0
48,2019-12-28,62.0,249.0,59.0,62.0,73.0
48,2019-12-30,172.0,436.0,193.0,193.0,193.0
48,2019-12-31,77.0,777.0,75.0,78.0,80.0
48,2020-01-02,140.0,1658.0,151.0,150.0,135.0
48,2020-01-03,115.0,1552.0,114.0,114.0,96.0
48,2020-01-04,68.0,230.0,73.0,68.0,75.0
48,2020-01-07,106.0,447.0,125.0,126.0,118.0
48,2020-01-08,114.0,414.0,121.0,120.0,120.0
48,2020-01-09,145.0,913.0,122.0,127.0,120.0
48,2020-01-10,139.0,721.0,149.0,145.0,150.0
48,2020-01-11,124.0,211.0,120.0,111.0,155.0
48,2020-01-13,135.0,415.0,148.0,152.0,161.0
48,2020-01-14,108.0,292.0,98.0,111.0,129.0
48,2020-01-15,108.0,452.0,104.0,109.0,108.0
48,2020-01-16,125.0,1037.0,119.0,128.0,95.0
48,2020-01-17,105.0,810.0,106.0,108.0,122.0
48,2020-01-18,72.0,244.0,95.0,87.0,148.0
48,2020-01-20,100.0,548.0,109.0,106.0,128.0
48,2020-01-21,82.0,390.0,82.0,87.0,135.0
48,2020-01-22,86.0,653.0,91.0,88.0,110.0
48,2020-01-23,118.0,1213.0,121.0,115.0,122.0
48,2020-01-24,108.0,1693.0,104.0,108.0,128.0
48,2020-01-25,63.0,237.0,80.0,83.0,112.0
48,2020-01-27,114.0,323.0,116.0,123.0,103.0
48,2020-01-28,98.0,314.0,97.0,103.0,126.0
48,2020-01-29,98.0,445.0,101.0,97.0,110.0
49,2019-11-15,291.0,1880.0,291.0,300.0,347.0
49,2019-11-16,152.0,1421.0,149.0,147.0,164.0
49,2019-11-18,257.0,2052.0,232.0,250.0,215.0
49,2019-11-19,246.0,2290.0,209.0,238.0,166.0
49,2019-11-20,275.0,2427.0,274.0,273.0,372.0
49,2019-11-21,243.0,3215.0,265.0,246.0,262.0
49,2019-11-22,371.0,3147.0,381.0,371.0,384.0
49,2019-11-23,142.0,1924.0,147.0,161.0,154.0
49,2019-11-25,252.0,1928.0,268.0,235.0,274.0
49,2019-11-26,231.0,1827.0,190.0,207.0,225.0
49,2019-11-27,255.0,2453.0,267.0,258.0,311.0
49,2019-11-28,227.0,2584.0,263.0,240.0,226.0
49,2019-11-29,313.0,2646.0,342.0,308.0,334.0
49,2019-11-30,146.0,1638.0,138.0,143.0,149.0
49,2019-12-02,260.0,1565.0,264.0,249.0,258.0
49,2019-12-03,338.0,2111.0,332.0,317.0,302.0
49,2019-12-04,474.0,2814.0,477.0,462.0,574.0
49,2019-12-05,343.0,2524.0,342.0,316.0,357.0
49,2019-12-06,380.0,2008.0,404.0,436.0,339.0
49,2019-12-07,193.0,719.0,197.0,163.0,193.0
49,2019-12-09,190.0,940.0,257.0,307.0,232.0
49,2019-12-10,218.0,666.0,220.0,233.0,222.0
49,2019-12-11,276.0,1247.0,315.0,313.0,257.0
49,2019-12-12,259.0,723.0,275.0,273.0,245.0
49,2019-12-13,287.0,640.0,306.0,280.0,327.0
49,2019-12-14,130.0,690.0,129.0,130.0,124.0
49,2019-12-16,218.0,1266.0,214.0,203.0,242.0
49,2019-12-17,217.0,1768.0,188.0,202.0,186.0
49,2019-12-18,260.0,2540.0,261.0,249.0,270.0
49,2019-12-19,225.0,2344.0,233.0,219.0,231.0
49,2019-12-20,278.0,2239.0,298.0,282.0,304.0
49,2019-12-21,154.0,935.0,147.0,132.0,165.0
49,2019-12-23,207.0,1227.0,234.0,220.0,248.0
49,2019-12-24,231.0,1004.0,205.0,223.0,225.0
49,2019-12-26,245.0,1408.0,256.0,243.0,235.0
49,2019-12-27,312.0,1420.0,325.0,316.0,329.0
49,2019-12-28,142.0,1116.0,154.0,133.0,149.0
49,2019-12-30,218.0,1208.0,244.0,239.0,254.0
49,2019-12-31,246.0,2050.0,319.0,285.0,325.0
49,2020-01-02,272.0,2027.0,309.0,290.0,312.0
49,2020-01-03,357.0,2178.0,360.0,337.0,333.0
49,2020-01-04,147.0,1300.0,164.0,159.0,162.0
49,2020-01-07,318.0,1284.0,362.0,343.0,372.0
49,2020-01-08,334.0,1135.0,361.0,346.0,347.0
49,2020-01-09,392.0,1291.0,407.0,394.0,324.0
49,2020-01-10,331.0,608.0,320.0,328.0,497.0
49,2020-01-11,198.0,1340.0,179.0,167.0,201.0
49,2020-01-13,299.0,1208.0,270.0,296.0,266.0
49,2020-01-14,244.0,967.0,274.0,297.0,348.0
49,2020-01-15,233.0,776.0,265.0,306.0,256.0
49,2020-01-16,236.0,695.0,259.0,286.0,287.0
49,2020-01-17,293.0,1059.0,273.0,307.0,369.0
49,2020-01-18,148.0,1108.0,152.0,149.0,168.0
49,2020-01-20,204.0,1595.0,208.0,203.0,218.0
49,2020-01-21,228.0,1377.0,196.0,223.0,191.0
49,2020-01-22,238.0,1239.0,264.0,252.0,329.0
49,2020-01-23,286.0,1800.0,282.0,268.0,356.0
49,2020-01-24,309.0,1822.0,351.0,319.0,320.0
49,2020-01-25,156.0,854.0,152.0,162.0,162.0
49,2020-01-27,208.0,566.0,248.0,219.0,223.0
49,2020-01-28,232.0,937.0,249.0,236.0,235.0
49,2020-01-29,241.0,1055.0,198.0,209.0,223.0
50,2019-11-15,119.0,312.0,134.0,131.0,139.0
50,2019-11-16,8.0,303.0,12.0,8.0,11.0
50,2019-11-18,70.0,573.0,72.0,73.0,68.0
50,2019-11-19,61.0,571.0,66.0,61.0,63.0
50,2019-11-20,72.0,538.0,68.0,62.0,64.0
50,2019-11-21,65.0,998.0,69.0,70.0,63.0
50,2019-11-22,116.0,566.0,120.0,122.0,114.0
50,2019-11-23,17.0,405.0,15.0,11.0,6.0
50,2019-11-25,94.0,784.0,92.0,91.0,100.0
50,2019-11-26,75.0,597.0,82.0,75.0,95.0
50,2019-11-27,87.0,750.0,91.0,85.0,111.0
50,2019-11-28,75.0,865.0,79.0,84.0,80.0
50,2019-11-29,102.0,505.0,104.0,108.0,101.0
50,2019-11-30,14.0,326.0,12.0,10.0,14.0
50,2019-12-02,78.0,587.0,82.0,87.0,79.0
50,2019-12-03,63.0,524.0,67.0,70.0,83.0
50,2019-12-04,93.0,677.0,99.0,96.0,92.0
50,2019-12-05,137.0,848.0,146.0,146.0,156.0
50,2019-12-07,10.0,136.0,14.0,11.0,14.0
50,2019-12-09,38.0,314.0,43.0,58.0,37.0
50,2019-12-10,69.0,151.0,60.0,67.0,93.0
50,2019-12-11,91.0,316.0,96.0,97.0,99.0
50,2019-12-12,91.0,209.0,79.0,80.0,78.0
50,2019-12-13,154.0,208.0,174.0,173.0,205.0
50,2019-12-14,19.0,135.0,11.0,11.0,11.0
50,2019-12-16,72.0,419.0,66.0,68.0,149.0
50,2019-12-17,65.0,476.0,79.0,65.0,84.0
50,2019-12-18,73.0,718.0,75.0,78.0,83.0
50,2019-12-19,95.0,766.0,90.0,91.0,86.0
50,2019-12-20,127.0,400.0,140.0,134.0,133.0
50,2019-12-21,18.0,243.0,19.0,13.0,33.0
50,2019-12-23,82.0,510.0,85.0,72.0,120.0
50,2019-12-24,63.0,363.0,68.0,65.0,64.0
50,2019-12-26,97.0,685.0,103.0,103.0,88.0
50,2019-12-27,129.0,263.0,120.0,120.0,109.0
50,2019-12-28,13.0,231.0,9.0,7.0,9.0
50,2019-12-30,78.0,362.0,98.0,99.0,89.0
50,2019-12-31,50.0,575.0,50.0,54.0,84.0
50,2020-01-01,38.0,802.0,59.0,69.0,73.0
50,2020-01-02,90.0,756.0,74.0,81.0,95.0
50,2020-01-03,166.0,414.0,136.0,137.0,168.0
50,2020-01-04,16.0,277.0,13.0,19.0,27.0
50,2020-01-07,90.0,359.0,101.0,104.0,96.0
50,2020-01-08,93.0,352.0,96.0,94.0,104.0
50,2020-01-09,87.0,353.0,74.0,69.0,75.0
50,2020-01-10,149.0,190.0,154.0,156.0,168.0
50,2020-01-11,17.0,277.0,9.0,10.0,10.0
50,2020-01-13,69.0,374.0,68.0,67.0,67.0
50,2020-01-14,64.0,263.0,63.0,65.0,62.0
50,2020-01-15,84.0,373.0,76.0,69.0,91.0
50,2020-01-16,70.0,103.0,69.0,67.0,88.0
50,2020-01-17,123.0,183.0,128.0,140.0,170.0
50,2020-01-18,22.0,316.0,12.0,18.0,15.0
50,2020-01-20,91.0,680.0,87.0,89.0,95.0
50,2020-01-21,77.0,543.0,92.0,81.0,99.0
50,2020-01-22,88.0,515.0,94.0,90.0,79.0
50,2020-01-23,89.0,684.0,87.0,87.0,92.0
50,2020-01-24,181.0,506.0,199.0,186.0,191.0
50,2020-01-25,9.0,301.0,11.0,5.0,10.0
50,2020-01-27,107.0,232.0,95.0,92.0,106.0
50,2020-01-28,93.0,375.0,89.0,98.0,87.0
50,2020-01-29,86.0,622.0,92.0,95.0,101.0
52,2019-11-15,242.0,1325.0,269.0,261.0,249.0
52,2019-11-16,36.0,152.0,76.0,49.0,68.0
52,2019-11-18,178.0,1505.0,163.0,178.0,177.0
52,2019-11-19,161.0,1292.0,174.0,151.0,179.0
52,2019-11-20,182.0,1614.0,164.0,164.0,161.0
52,2019-11-21,140.0,1829.0,153.0,149.0,141.0
52,2019-11-22,231.0,2187.0,275.0,252.0,254.0
52,2019-11-23,27.0,192.0,56.0,27.0,30.0
52,2019-11-25,181.0,1476.0,175.0,173.0,186.0
52,2019-11-26,156.0,1014.0,169.0,181.0,184.0
52,2019-11-27,214.0,1555.0,232.0,227.0,213.0
52,2019-11-28,138.0,1498.0,142.0,135.0,115.0
52,2019-11-29,239.0,2015.0,211.0,232.0,211.0
52,2019-11-30,30.0,164.0,63.0,38.0,75.0
52,2019-12-02,207.0,1439.0,224.0,213.0,204.0
52,2019-12-03,195.0,1233.0,183.0,191.0,217.0
52,2019-12-04,260.0,1865.0,292.0,266.0,257.0
52,2019-12-05,143.0,1426.0,149.0,152.0,150.0
52,2019-12-06,218.0,1532.0,252.0,193.0,207.0
52,2019-12-07,32.0,57.0,46.0,43.0,58.0
52,2019-12-09,139.0,733.0,161.0,138.0,126.0
52,2019-12-10,160.0,367.0,152.0,157.0,180.0
52,2019-12-11,256.0,793.0,260.0,231.0,237.0
52,2019-12-12,132.0,401.0,142.0,148.0,166.0
52,2019-12-13,199.0,815.0,233.0,247.0,323.0
52,2019-12-14,29.0,57.0,55.0,25.0,36.0
52,2019-12-16,198.0,968.0,212.0,204.0,309.0
52,2019-12-17,144.0,1103.0,176.0,151.0,128.0
52,2019-12-18,224.0,1436.0,211.0,203.0,217.0
52,2019-12-19,153.0,1345.0,141.0,149.0,208.0
52,2019-12-20,228.0,1721.0,236.0,241.0,270.0
52,2019-12-21,29.0,118.0,54.0,30.0,46.0
52,2019-12-23,173.0,1034.0,169.0,179.0,153.0
52,2019-12-24,140.0,397.0,154.0,133.0,140.0
52,2019-12-26,239.0,843.0,218.0,227.0,232.0
52,2019-12-27,253.0,1097.0,254.0,247.0,235.0
52,2019-12-28,22.0,115.0,53.0,25.0,58.0
52,2019-12-30,177.0,995.0,147.0,137.0,134.0
52,2019-12-31,125.0,1367.0,125.0,113.0,178.0
52,2020-01-02,195.0,1160.0,181.0,191.0,169.0
52,2020-01-03,330.0,1344.0,337.0,336.0,308.0
52,2020-01-04,72.0,142.0,41.0,60.0,43.0
52,2020-01-07,191.0,580.0,231.0,232.0,225.0
52,2020-01-08,260.0,830.0,291.0,258.0,287.0
52,2020-01-09,166.0,649.0,167.0,183.0,167.0
52,2020-01-10,261.0,785.0,253.0,242.0,336.0
52,2020-01-11,46.0,107.0,52.0,30.0,40.0
52,2020-01-13,207.0,988.0,245.0,239.0,222.0
52,2020-01-14,170.0,607.0,150.0,156.0,176.0
52,2020-01-15,212.0,955.0,189.0,192.0,227.0
52,2020-01-16,157.0,641.0,164.0,176.0,191.0
52,2020-01-17,257.0,815.0,238.0,215.0,338.0
52,2020-01-18,19.0,126.0,51.0,19.0,27.0
52,2020-01-20,190.0,1338.0,197.0,182.0,235.0
52,2020-01-21,138.0,898.0,162.0,139.0,163.0
52,2020-01-22,203.0,971.0,176.0,183.0,199.0
52,2020-01-23,163.0,929.0,165.0,167.0,215.0
52,2020-01-24,235.0,1400.0,225.0,229.0,308.0
52,2020-01-25,26.0,123.0,56.0,34.0,46.0
52,2020-01-27,186.0,479.0,201.0,187.0,224.0
52,2020-01-28,151.0,664.0,177.0,150.0,212.0
52,2020-01-29,203.0,852.0,177.0,174.0,182.0
53,2019-11-15,74.0,524.0,75.0,74.0,85.0
53,2019-11-16,52.0,337.0,57.0,54.0,69.0
53,2019-11-18,86.0,705.0,78.0,84.0,89.0
53,2019-11-19,68.0,673.0,77.0,74.0,68.0
53,2019-11-20,87.0,628.0,80.0,82.0,83.0
53,2019-11-21,73.0,705.0,79.0,75.0,74.0
53,2019-11-22,111.0,844.0,116.0,117.0,125.0
53,2019-11-23,48.0,495.0,57.0,47.0,111.0
53,2019-11-25,80.0,697.0,79.0,88.0,89.0
53,2019-11-26,70.0,565.0,74.0,74.0,75.0
53,2019-11-27,75.0,655.0,73.0,73.0,73.0
53,2019-11-28,68.0,582.0,69.0,67.0,81.0
53,2019-11-29,75.0,830.0,76.0,76.0,78.0
53,2019-11-30,59.0,432.0,53.0,55.0,72.0
53,2019-12-02,105.0,669.0,101.0,108.0,104.0
53,2019-12-03,74.0,677.0,69.0,69.0,76.0
53,2019-12-04,157.0,769.0,165.0,163.0,171.0
53,2019-12-05,114.0,570.0,111.0,115.0,120.0
53,2019-12-07,53.0,194.0,62.0,59.0,54.0
53,2019-12-09,59.0,328.0,78.0,79.0,71.0
53,2019-12-10,108.0,295.0,110.0,110.0,96.0
53,2019-12-11,92.0,357.0,90.0,92.0,83.0
53,2019-12-12,93.0,177.0,80.0,79.0,95.0
53,2019-12-13,71.0,339.0,78.0,78.0,77.0
53,2019-12-14,87.0,180.0,79.0,82.0,88.0
53,2019-12-16,91.0,434.0,88.0,96.0,87.0
53,2019-12-17,71.0,551.0,75.0,74.0,70.0
53,2019-12-18,69.0,744.0,84.0,82.0,81.0
53,2019-12-19,134.0,629.0,132.0,132.0,139.0
53,2019-12-20,71.0,724.0,76.0,73.0,76.0
53,2019-12-21,56.0,416.0,72.0,64.0,90.0
53,2019-12-23,60.0,448.0,72.0,64.0,88.0
53,2019-12-24,84.0,444.0,88.0,82.0,68.0
53,2019-12-26,91.0,617.0,93.0,91.0,101.0
53,2019-12-27,52.0,461.0,71.0,59.0,63.0
53,2019-12-28,72.0,384.0,57.0,70.0,65.0
53,2019-12-30,79.0,553.0,77.0,94.0,106.0
53,2019-12-31,60.0,695.0,62.0,58.0,66.0
53,2020-01-02,84.0,826.0,85.0,83.0,82.0
53,2020-01-03,77.0,646.0,78.0,80.0,124.0
53,2020-01-04,131.0,460.0,133.0,135.0,148.0
53,2020-01-07,87.0,368.0,83.0,88.0,98.0
53,2020-01-08,102.0,340.0,98.0,99.0,101.0
53,2020-01-09,225.0,409.0,260.0,245.0,266.0
53,2020-01-10,118.0,170.0,122.0,124.0,138.0
53,2020-01-11,173.0,425.0,177.0,173.0,206.0
53,2020-01-13,235.0,263.0,245.0,237.0,226.0
53,2020-01-14,240.0,244.0,265.0,282.0,275.0
53,2020-01-15,355.0,253.0,378.0,363.0,401.0
53,2020-01-16,125.0,573.0,136.0,139.0,151.0
53,2020-01-17,199.0,304.0,188.0,198.0,217.0
53,2020-01-18,128.0,594.0,120.0,113.0,105.0
53,2020-01-20,118.0,591.0,121.0,121.0,239.0
53,2020-01-21,151.0,622.0,111.0,119.0,159.0
53,2020-01-22,161.0,585.0,131.0,138.0,168.0
53,2020-01-23,140.0,1015.0,150.0,144.0,133.0
53,2020-01-24,150.0,792.0,144.0,141.0,164.0
53,2020-01-25,109.0,565.0,119.0,119.0,150.0
53,2020-01-27,127.0,353.0,155.0,148.0,155.0
53,2020-01-28,128.0,489.0,139.0,134.0,170.0
53,2020-01-29,124.0,429.0,135.0,132.0,160.0
55,2019-11-15,112.0,1041.0,112.0,109.0,133.0
55,2019-11-16,133.0,134.0,162.0,111.0,171.0
55,2019-11-18,104.0,897.0,131.0,116.0,136.0
55,2019-11-19,205.0,843.0,195.0,220.0,210.0
55,2019-11-20,149.0,1158.0,147.0,107.0,170.0
55,2019-11-21,150.0,1998.0,156.0,157.0,161.0
55,2019-11-22,120.0,2562.0,134.0,116.0,144.0
55,2019-11-23,93.0,103.0,110.0,83.0,116.0
55,2019-11-25,149.0,849.0,110.0,153.0,110.0
55,2019-11-26,92.0,725.0,126.0,94.0,135.0
55,2019-11-27,97.0,1182.0,109.0,104.0,107.0
55,2019-11-28,154.0,1756.0,159.0,179.0,166.0
55,2019-11-29,139.0,2289.0,144.0,95.0,94.0
55,2019-11-30,56.0,119.0,99.0,76.0,96.0
55,2019-12-02,237.0,838.0,227.0,248.0,230.0
55,2019-12-03,143.0,869.0,119.0,106.0,117.0
55,2019-12-04,119.0,1205.0,118.0,123.0,126.0
55,2019-12-05,200.0,1308.0,223.0,235.0,256.0
55,2019-12-06,135.0,1574.0,141.0,191.0,142.0
55,2019-12-07,78.0,137.0,84.0,55.0,77.0
55,2019-12-09,273.0,377.0,237.0,289.0,269.0
55,2019-12-10,136.0,447.0,135.0,113.0,137.0
55,2019-12-11,123.0,503.0,128.0,136.0,135.0
55,2019-12-12,133.0,533.0,125.0,109.0,146.0
55,2019-12-13,269.0,860.0,304.0,313.0,306.0
55,2019-12-14,80.0,137.0,83.0,31.0,87.0
55,2019-12-16,104.0,578.0,147.0,157.0,107.0
55,2019-12-17,117.0,672.0,116.0,131.0,124.0
55,2019-12-18,128.0,1046.0,116.0,113.0,114.0
55,2019-12-19,140.0,1725.0,145.0,135.0,163.0
55,2019-12-20,140.0,1971.0,145.0,156.0,138.0
55,2019-12-21,112.0,104.0,107.0,119.0,113.0
55,2019-12-23,112.0,405.0,125.0,107.0,146.0
55,2019-12-24,117.0,518.0,100.0,110.0,118.0
55,2019-12-26,102.0,1365.0,104.0,99.0,114.0
55,2019-12-27,123.0,1272.0,126.0,119.0,137.0
55,2019-12-28,45.0,143.0,66.0,46.0,49.0
55,2019-12-30,143.0,637.0,135.0,146.0,177.0
55,2019-12-31,80.0,923.0,89.0,74.0,99.0
55,2020-01-02,189.0,1772.0,205.0,191.0,193.0
55,2020-01-03,170.0,1725.0,142.0,135.0,154.0
55,2020-01-04,72.0,112.0,72.0,94.0,85.0
55,2020-01-07,155.0,492.0,175.0,173.0,205.0
55,2020-01-08,115.0,458.0,136.0,125.0,118.0
55,2020-01-09,145.0,991.0,189.0,183.0,183.0
55,2020-01-10,232.0,862.0,223.0,222.0,239.0
55,2020-01-11,68.0,121.0,70.0,55.0,61.0
55,2020-01-13,199.0,495.0,208.0,211.0,241.0
55,2020-01-14,112.0,367.0,107.0,102.0,113.0
55,2020-01-15,124.0,463.0,116.0,109.0,194.0
55,2020-01-16,153.0,1097.0,166.0,156.0,158.0
55,2020-01-17,149.0,931.0,166.0,158.0,190.0
55,2020-01-18,64.0,139.0,70.0,27.0,67.0
55,2020-01-20,168.0,680.0,155.0,152.0,145.0
55,2020-01-21,88.0,512.0,90.0,90.0,91.0
55,2020-01-22,125.0,682.0,104.0,99.0,105.0
55,2020-01-23,134.0,1427.0,123.0,126.0,123.0
55,2020-01-24,164.0,1967.0,145.0,140.0,166.0
55,2020-01-25,53.0,136.0,61.0,42.0,52.0
55,2020-01-27,168.0,359.0,168.0,171.0,173.0
55,2020-01-28,89.0,393.0,99.0,90.0,86.0
55,2020-01-29,103.0,424.0,109.0,109.0,140.0
58,2019-11-15,8.0,42.0,10.0,14.0,7.0
58,2019-11-18,12.0,77.0,8.0,8.0,7.0
58,2019-11-19,8.0,35.0,6.0,11.0,6.0
58,2019-11-20,8.0,44.0,10.0,16.0,18.0
58,2019-11-21,9.0,38.0,7.0,12.0,6.0
58,2019-11-22,9.0,69.0,7.0,13.0,11.0
58,2019-11-25,10.0,72.0,7.0,11.0,7.0
58,2019-11-27,9.0,47.0,12.0,18.0,13.0
58,2019-11-28,10.0,33.0,6.0,11.0,8.0
58,2019-11-29,8.0,66.0,8.0,12.0,8.0
58,2019-12-02,12.0,63.0,13.0,19.0,14.0
58,2019-12-03,11.0,33.0,7.0,13.0,7.0
58,2019-12-04,12.0,61.0,13.0,17.0,14.0
58,2019-12-05,14.0,35.0,4.0,6.0,11.0
58,2019-12-09,17.0,28.0,21.0,16.0,19.0
58,2019-12-10,12.0,12.0,6.0,7.0,6.0
58,2019-12-11,10.0,30.0,7.0,12.0,8.0
58,2019-12-12,12.0,10.0,5.0,6.0,9.0
58,2019-12-13,8.0,28.0,7.0,11.0,9.0
58,2019-12-16,10.0,42.0,8.0,14.0,7.0
58,2019-12-17,10.0,30.0,6.0,7.0,6.0
58,2019-12-18,8.0,56.0,6.0,8.0,7.0
58,2019-12-19,9.0,30.0,5.0,7.0,8.0
58,2019-12-20,11.0,59.0,8.0,14.0,10.0
58,2019-12-23,10.0,40.0,8.0,12.0,10.0
58,2019-12-24,8.0,10.0,4.0,8.0,11.0
58,2019-12-26,10.0,21.0,5.0,5.0,12.0
58,2019-12-27,7.0,42.0,10.0,6.0,10.0
58,2019-12-30,10.0,39.0,7.0,10.0,6.0
58,2019-12-31,8.0,30.0,6.0,11.0,11.0
58,2020-01-02,13.0,23.0,6.0,2.0,9.0
58,2020-01-03,11.0,48.0,4.0,9.0,8.0
58,2020-01-07,14.0,12.0,18.0,24.0,18.0
58,2020-01-08,10.0,28.0,8.0,11.0,8.0
58,2020-01-09,11.0,12.0,5.0,8.0,10.0
58,2020-01-10,8.0,27.0,8.0,12.0,11.0
58,2020-01-13,11.0,39.0,11.0,17.0,15.0
58,2020-01-14,10.0,14.0,7.0,13.0,10.0
58,2020-01-15,9.0,27.0,9.0,15.0,18.0
58,2020-01-16,10.0,13.0,7.0,11.0,10.0
58,2020-01-17,9.0,31.0,6.0,11.0,9.0
58,2020-01-20,9.0,51.0,12.0,18.0,13.0
58,2020-01-21,9.0,22.0,7.0,14.0,10.0
58,2020-01-22,9.0,28.0,7.0,12.0,8.0
58,2020-01-23,11.0,18.0,4.0,7.0,12.0
58,2020-01-24,10.0,48.0,9.0,14.0,11.0
58,2020-01-28,11.0,21.0,6.0,9.0,5.0
58,2020-01-29,8.0,25.0,5.0,11.0,6.0
59,2019-11-15,70.0,401.0,89.0,82.0,122.0
59,2019-11-16,22.0,190.0,39.0,20.0,17.0
59,2019-11-18,88.0,725.0,96.0,86.0,103.0
59,2019-11-19,65.0,549.0,74.0,65.0,73.0
59,2019-11-20,68.0,514.0,82.0,74.0,66.0
59,2019-11-21,68.0,1176.0,79.0,64.0,71.0
59,2019-11-22,74.0,672.0,82.0,71.0,97.0
59,2019-11-23,17.0,268.0,39.0,19.0,21.0
59,2019-11-25,86.0,679.0,88.0,78.0,78.0
59,2019-11-26,50.0,425.0,64.0,55.0,69.0
59,2019-11-27,64.0,473.0,74.0,68.0,62.0
59,2019-11-28,69.0,977.0,78.0,65.0,65.0
59,2019-11-29,69.0,586.0,85.0,78.0,91.0
59,2019-11-30,21.0,204.0,39.0,20.0,25.0
59,2019-12-02,92.0,695.0,91.0,100.0,108.0
59,2019-12-03,54.0,499.0,61.0,54.0,68.0
59,2019-12-04,129.0,589.0,126.0,131.0,158.0
59,2019-12-05,95.0,802.0,92.0,97.0,92.0
59,2019-12-07,25.0,75.0,33.0,23.0,29.0
59,2019-12-09,55.0,376.0,82.0,77.0,101.0
59,2019-12-10,89.0,207.0,106.0,97.0,112.0
59,2019-12-11,82.0,298.0,81.0,78.0,70.0
59,2019-12-12,82.0,200.0,80.0,81.0,125.0
59,2019-12-13,74.0,218.0,81.0,82.0,108.0
59,2019-12-14,25.0,71.0,40.0,24.0,21.0
59,2019-12-16,101.0,467.0,106.0,109.0,155.0
59,2019-12-17,58.0,416.0,67.0,66.0,67.0
59,2019-12-18,77.0,628.0,93.0,90.0,82.0
59,2019-12-19,79.0,679.0,88.0,78.0,96.0
59,2019-12-20,95.0,474.0,87.0,91.0,163.0
